event_num,interaction_num,index,crystal,edep,x,y,z,slice_sect,time
153,1,524,30,214.834,-14.507,-11.27,-16.412,12,356483446.113
154,0,525,18,302.862,8.564,18.711,-13.938,4,71050474.924
154,1,527,18,242.108,10.305,20.412,-14.075,24,71050475.012
155,0,528,42,121.052,19.047,-2.166,-17.362,11,60305032.798
155,1,529,42,125.097,18.259,-3.815,-16.817,10,60305032.861
155,2,530,42,147.758,18.551,-3.54,-17.683,20,60305032.893
156,0,531,36,596.243,7.309,-20.46,-15.597,23,284942207.523
156,1,533,39,376.583,9.38,-19.408,-16.51,24,284942207.611
157,0,534,5,744.491,-0.761,10.568,-23.607,15,35414655.639
158,0,535,36,739.408,4.8,-20.457,-18.645,31,66146282.738
158,1,538,36,130.279,3.104,-19.304,-18.799,21,66146282.821
158,2,539,36,119.037,2.736,-20.165,-18.912,31,66146282.845
159,0,540,11,46.949,-2.272,-11.2,-25.937,30,23722501.029
160,0,541,0,216.815,7.163,4.222,-27.346,31,224623488.776
160,1,542,0,296.173,7.068,4.893,-28.779,40,224623488.829
161,0,543,26,139.128,-10.724,17.299,-22.336,41,131278984.987
162,0,544,34,134.708,-12.649,-8.266,-18.557,2,37986901.747
162,1,545,32,609.337,-17.704,-8.855,-22.434,45,37986901.96
162,2,546,32,218.801,-17.511,-8.285,-21.47,35,37986901.998
163,0,549,1,976.122,5.337,9.906,-23.364,15,5228074.307
164,0,550,39,683.37,13.227,-20.292,-16.994,42,105713447.994
164,1,551,39,77.635,10.337,-21.411,-17.628,44,105713448.1
164,2,552,36,0.335,7.279,-21.047,-14.603,23,105713448.243
165,0,554,0,771.16,5.601,2.674,-26.156,22,65721677.858
165,1,555,0,13.371,5.474,1.419,-24.65,12,65721677.924
166,0,556,9,771.682,-1.432,-6.315,-23.545,0,66981982.271
166,1,557,9,-0.17,-1.327,-5.266,-22.935,5,66981982.306
167,0,558,40,51.253,8.016,-11.573,-19.32,5,225958711.31
167,1,561,40,737.447,8.426,-12.63,-20.4,15,225958711.368
167,2,563,40,223.286,9.065,-13.352,-20.106,15,225958711.41
168,0,565,14,627.14,10.469,-7.243,-21.354,12,4658878.004
168,1,566,14,27.185,9.932,-8.767,-21.808,13,4658878.06
168,2,567,14,45.785,9.954,-10.841,-23.097,33,4658878.142
168,3,568,14,24.948,9.154,-11.715,-23.428,34,4658878.183
168,4,569,40,42.919,6.552,-17.285,-20.79,32,4658878.407
168,5,570,40,111.587,6.568,-19.222,-21.452,42,4658878.475
168,6,572,40,124.201,7.069,-18.053,-21.548,32,4658878.518
169,0,573,32,353.462,-18.605,-2.278,-19.828,31,32093662.747
169,1,574,31,389.014,-23.971,-3.237,-20.51,55,32093662.931
169,2,575,31,300.009,-24.489,-6.381,-15.633,42,32093663.125
170,0,576,21,327.619,-0.416,20.254,-12.606,2,9893217.801
170,1,577,21,463.915,3.16,23.92,-21.411,55,9893218.141
170,2,578,21,58.063,3.363,24.465,-19.747,55,9893218.199
170,3,579,21,149.648,2.626,24.718,-19.747,55,9893218.225
171,0,580,41,467.677,14.019,-15.718,-22.942,50,45020094.083
171,1,582,41,369.548,15.243,-15.495,-23.519,51,45020094.131
171,2,583,41,152.152,13.314,-15.093,-22.567,41,45020094.205
172,0,584,16,453.109,15.204,3.531,-19.67,15,68918621.899
172,1,585,16,36.797,14.231,3.202,-22.686,24,68918622.006
172,2,586,2,70.365,13.0,3.631,-24.669,34,68918622.085
172,3,589,13,360.748,10.559,1.535,-27.984,42,68918622.255
173,0,590,30,215.706,-21.676,-12.4,-16.472,44,97909808.148
173,1,591,30,74.565,-21.993,-13.097,-17.426,54,97909808.189
174,0,592,11,210.685,-3.419,-9.196,-22.828,10,5161210.862
174,1,593,9,187.195,-5.225,-8.798,-26.995,31,5161211.014
174,2,594,9,35.093,-3.787,-7.436,-29.878,51,5161211.327
174,3,595,9,112.018,-4.195,-8.728,-29.48,51,5161211.374
175,0,596,7,298.321,-9.046,-7.441,-22.976,13,42451925.412
175,1,598,7,533.707,-9.142,-7.043,-24.124,23,42451925.463
175,2,599,7,171.015,-9.628,-7.323,-23.389,23,42451925.487
176,0,600,13,348.779,10.628,-2.768,-26.282,30,83905218.125
176,1,601,13,310.789,11.043,-3.182,-26.587,30,83905218.147
176,2,602,13,107.515,13.583,-2.656,-25.258,35,83905218.244
176,3,603,13,46.739,14.048,-2.324,-25.772,44,83905218.27
176,4,605,13,157.01,14.394,-1.866,-25.494,44,83905218.294
177,0,607,28,676.171,-17.104,8.134,-21.941,30,3568949.851
177,1,608,28,135.607,-15.99,7.154,-23.259,35,3568949.912
177,2,610,28,37.096,-16.737,6.721,-22.908,35,3568949.946
177,3,612,28,41.563,-17.625,6.743,-22.703,45,3568949.981
177,4,613,28,95.04,-17.391,7.758,-22.936,45,3568950.012
178,0,615,6,546.209,-3.742,-0.23,-24.737,14,172153728.805
179,0,616,40,717.711,5.25,-18.015,-24.894,53,2121175.558
179,1,617,38,-0.342,0.366,-16.96,-23.992,43,2121175.727
179,2,621,38,282.769,-0.66,-16.853,-23.747,43,2121175.765
180,0,622,6,241.301,-6.482,1.056,-24.786,11,41056313.999
180,1,623,6,171.66,-7.144,1.25,-25.402,21,41056314.03
180,2,625,6,134.511,-9.939,0.752,-26.17,30,41056314.133
180,3,626,8,217.791,-11.52,2.037,-26.155,35,41056314.198
180,4,627,6,172.735,-8.51,0.656,-28.015,40,41056314.342
181,0,628,16,366.867,18.537,0.547,-20.267,32,103858135.777
181,1,630,15,77.012,23.593,3.886,-21.158,55,103858136.009
181,2,631,15,327.678,23.313,5.345,-21.677,50,103858136.059
182,0,632,2,626.467,12.106,5.733,-19.76,3,148214362.733
182,1,633,16,176.025,13.588,5.113,-19.206,5,148214362.789
183,0,635,43,276.222,19.748,-6.542,-14.849,11,53576025.571
183,1,636,42,89.374,18.936,-5.098,-14.931,10,53576025.626
183,2,637,43,107.828,19.082,-5.751,-14.937,11,53576025.649
184,0,638,8,38.893,-11.502,3.799,-24.777,35,51900084.52
185,0,639,7,124.774,-9.843,-2.696,-26.34,30,85970005.154
185,1,640,7,536.762,-10.746,-3.649,-28.158,40,85970005.228
185,2,642,7,124.885,-11.184,-2.622,-28.574,40,85970005.274
185,3,643,8,62.702,-13.631,-0.09,-26.943,40,85970005.4
185,4,646,8,149.768,-15.275,-0.069,-27.77,51,85970005.483
186,0,647,42,166.804,22.755,-2.388,-14.108,24,182521465.666
186,1,650,42,301.082,24.359,-1.773,-15.884,44,182521465.756
186,2,651,42,113.278,25.141,-2.517,-16.231,44,182521465.789
186,3,652,42,3.13,25.764,-2.695,-17.01,54,182521465.823
187,0,653,27,687.502,-19.904,6.157,-11.855,2,201125339.44
187,1,654,29,7.424,-18.509,2.322,-14.749,5,201125339.608
187,2,655,29,29.471,-18.413,1.532,-15.648,4,201125339.647
187,3,656,31,266.87,-18.803,-2.625,-16.672,15,201125339.79
188,0,657,6,613.869,-7.484,1.596,-23.482,1,293045336.031
188,1,660,4,270.217,-5.548,7.091,-24.493,11,293045336.247
188,2,663,4,123.792,-5.039,7.157,-24.245,20,293045336.282
189,0,664,27,60.092,-22.884,8.353,-16.057,32,42379959.79
189,1,665,27,640.346,-24.344,9.394,-17.226,52,42379959.861
189,2,667,27,307.514,-24.666,6.816,-18.224,51,42379959.957
190,0,668,17,158.971,16.57,10.261,-16.61,14,52466616.326
190,1,669,17,109.691,17.775,13.044,-18.372,34,52466616.443
191,0,670,15,734.88,22.021,7.129,-17.556,31,174867720.686
191,1,672,15,37.791,21.548,7.269,-17.854,31,174867720.708
191,2,673,17,79.681,20.574,7.988,-20.42,40,174867720.8
191,3,674,17,109.847,22.472,10.121,-20.863,55,174867720.925
192,0,675,10,84.087,2.809,-8.08,-24.515,21,59198940.707
193,0,676,40,612.911,11.653,-16.674,-22.552,40,42186606.307
193,1,677,40,138.619,10.666,-18.736,-21.981,40,42186606.386
193,2,682,40,235.972,8.212,-19.07,-24.123,52,42186606.526
194,0,683,4,637.882,-5.348,7.346,-22.133,0,220076812.935
194,1,684,3,108.427,-4.323,5.804,-22.67,5,220076812.999
195,0,685,25,16.625,-10.832,17.4,-13.657,1,118059054.687
195,1,686,25,106.717,-11.091,17.462,-13.047,1,118059054.709
195,2,687,25,171.437,-12.301,17.48,-14.656,11,118059054.776
196,0,688,29,20.132,-16.615,-0.603,-16.815,3,14764911.356
196,1,691,29,145.181,-16.418,-0.332,-17.632,3,14764911.392
197,0,692,13,614.397,11.267,1.518,-28.237,42,54379730.983
197,1,696,13,402.408,12.272,2.49,-28.215,42,54379731.036
198,0,697,42,813.248,19.979,-1.125,-17.524,22,73495996.216
199,0,700,6,620.29,-6.183,1.55,-28.179,43,94378383.747
199,1,701,6,406.374,-6.24,1.535,-29.436,43,94378383.779
200,0,702,0,80.222,4.677,3.196,-23.58,4,70144648.437
200,1,704,0,686.666,7.132,3.982,-27.872,31,70144648.614
200,2,705,0,86.433,6.937,4.476,-26.83,31,70144648.655
200,3,706,0,10.364,7.764,4.783,-27.101,31,70144648.685
200,4,707,0,133.766,8.292,4.48,-27.297,31,70144648.706
201,0,708,42,246.455,18.334,-2.927,-16.874,11,228191381.194
201,1,709,42,172.507,21.365,-3.13,-17.348,30,228191381.297
201,2,710,42,327.61,22.834,-4.375,-17.194,35,228191381.361
201,3,711,42,245.042,22.332,-4.761,-17.709,30,228191381.388
202,0,712,26,84.115,-10.955,18.857,-21.457,41,64728957.747
202,1,713,26,337.569,-11.572,19.302,-22.153,51,64728957.782
203,0,714,30,610.124,-19.136,-12.121,-15.171,24,311197305.866
203,1,715,30,123.451,-16.771,-13.18,-19.156,32,311197306.025
203,2,716,33,10.736,-15.537,-13.86,-18.76,35,311197306.073
203,3,717,33,90.975,-13.998,-14.058,-18.552,25,311197306.126
203,4,720,33,173.47,-13.627,-15.755,-18.361,30,311197306.201
204,0,721,33,528.668,-17.104,-15.257,-15.316,34,203937454.228
205,0,722,35,340.753,-9.604,-15.173,-16.518,0,32617323.609
205,1,723,35,397.838,-9.308,-15.866,-22.53,41,32617323.811
205,2,724,35,51.449,-7.464,-17.523,-21.617,32,32617323.899
205,3,725,35,53.075,-6.125,-18.354,-22.751,42,32617323.964
205,4,727,35,162.647,-5.317,-18.1,-22.017,42,32617324.012
206,0,731,12,368.414,6.932,-2.803,-23.61,10,55989913.665
206,1,732,12,87.338,7.653,-2.85,-23.736,10,55989913.713
207,0,733,20,83.045,10.183,17.699,-23.58,55,93612830.176
208,0,734,36,100.655,5.112,-18.789,-17.44,22,7417679.259
208,1,735,36,73.154,5.534,-18.527,-17.701,22,7417679.277
208,2,738,36,138.5,4.322,-18.883,-18.584,21,7417679.332
209,0,739,26,824.565,-6.952,13.763,-18.476,2,217290067.428
210,0,740,18,592.623,7.152,18.639,-18.384,21,383947159.944
210,1,741,21,186.18,3.878,25.287,-17.053,44,383947160.195
210,2,742,21,18.322,4.557,25.472,-17.04,44,383947160.218
210,3,744,18,194.513,9.667,22.877,-18.782,53,383947160.422
211,0,745,30,272.71,-15.862,-10.471,-16.68,12,103947884.634
211,1,746,30,114.476,-17.262,-10.101,-19.21,31,103947884.731
211,2,747,30,370.212,-17.503,-9.491,-19.969,31,103947884.765
211,3,748,30,81.226,-17.526,-10.205,-20.296,31,103947884.791
211,4,752,32,149.422,-17.539,-8.949,-22.386,45,103947884.887
212,0,753,44,238.026,13.559,-5.655,-22.454,23,42157257.747
212,1,755,14,517.868,13.371,-7.766,-28.25,51,42157257.967
212,2,756,14,256.14,13.909,-6.746,-28.275,51,42157257.992
213,0,759,36,1035.351,3.981,-18.19,-17.41,11,169097102.911
214,0,760,29,146.903,-17.715,0.338,-17.123,3,40615291.648
214,1,761,29,528.616,-19.139,0.266,-17.515,23,40615291.698
214,2,762,29,65.285,-19.314,0.103,-16.98,14,40615291.717
214,3,763,29,19.47,-18.986,0.808,-15.553,4,40615291.771
214,4,765,29,82.128,-19.181,1.695,-14.865,4,40615291.81
215,0,766,22,361.24,0.323,14.232,-19.764,5,92754201.564
215,1,767,22,115.652,3.439,14.871,-23.926,34,92754201.738
215,2,768,1,295.853,7.225,12.859,-27.204,55,92754201.918
215,3,770,20,264.091,9.488,13.255,-24.553,43,92754202.042
216,0,771,17,448.045,15.276,7.001,-20.906,21,12401620.689
216,1,772,2,134.306,14.865,6.712,-22.969,33,12401620.759
216,2,773,13,258.348,13.489,2.002,-26.746,43,12401620.966
216,3,774,2,10.06,11.872,3.83,-26.337,45,12401621.048
216,4,775,2,181.302,11.392,5.232,-25.156,35,12401621.112
217,0,776,27,65.959,-17.181,9.857,-14.088,4,14765148.626
217,1,777,24,494.863,-21.445,14.745,-18.568,53,14765148.889
218,0,778,6,458.267,-4.722,-1.943,-24.348,15,240647136.474
218,1,779,3,180.558,-1.938,4.18,-30.933,54,240647136.788
218,2,781,3,179.37,-1.783,5.175,-30.81,54,240647136.827
218,3,782,3,68.375,-1.592,5.398,-31.362,54,240647136.847
218,4,783,3,138.165,-1.763,5.969,-31.243,54,240647136.867
219,0,787,38,984.764,1.553,-18.746,-20.482,35,9877724.058
220,0,789,0,838.871,2.058,2.742,-24.865,14,15678103.052
221,0,792,3,678.111,-1.304,8.847,-25.435,21,40389585.515
222,0,794,32,514.497,-16.691,-4.264,-20.159,21,88202416.764
222,1,795,32,61.892,-16.919,-6.243,-21.597,35,88202416.838
222,2,797,32,208.977,-18.689,-8.083,-23.75,55,88202416.951
223,0,798,14,782.162,9.615,-10.47,-25.111,34,30988811.174
223,1,799,14,67.25,8.58,-9.457,-23.372,24,30988811.249
223,2,800,14,127.333,8.994,-9.004,-23.733,24,30988811.273
224,0,805,3,964.562,-2.622,6.922,-24.149,0,263559039.049
225,0,806,23,741.184,-3.98,21.483,-18.772,35,98205753.795
225,1,809,23,110.332,-4.969,21.365,-17.841,34,98205753.852
225,2,810,23,139.463,-4.937,21.259,-18.482,34,98205753.869
226,0,811,31,600.103,-18.359,-3.172,-14.292,5,50544661.803
226,1,812,31,209.137,-19.692,-1.828,-13.472,4,50544661.872
226,2,813,13,70.026,12.208,-0.821,-20.236,4,50544662.96
226,3,815,37,110.077,-2.255,-18.548,-14.73,5,50544663.754
227,0,816,36,674.834,3.804,-21.97,-16.872,35,24107287.621
227,1,818,36,286.821,6.528,-19.15,-18.249,22,24107287.763
228,0,819,38,622.813,1.61,-18.362,-18.767,25,55332100.484
228,1,822,36,408.973,2.617,-18.51,-18.773,21,55332100.528
229,0,824,8,428.627,-13.636,3.089,-19.406,3,198558886.673
229,1,825,8,314.169,-14.541,2.098,-20.204,13,198558886.725
230,0,827,42,519.341,19.643,0.69,-16.657,22,7103521.21
230,1,830,42,460.983,20.701,0.025,-15.769,13,7103521.266
231,0,831,36,723.766,1.411,-17.58,-15.742,0,2843267.578
232,0,832,27,242.746,-20.512,7.903,-12.687,12,115872967.592
232,1,834,27,568.973,-21.039,7.983,-12.724,22,115872967.612
233,0,835,24,266.247,-16.821,14.898,-16.475,34,83988884.097
233,1,837,24,436.283,-17.339,18.304,-17.475,45,83988884.217
233,2,838,24,21.594,-15.225,17.964,-19.191,40,83988884.309
233,3,839,26,105.78,-14.4,18.828,-22.497,50,83988884.521
234,0,841,30,429.728,-16.998,-10.235,-14.912,3,36562899.024
234,1,842,30,181.055,-19.786,-9.906,-18.356,30,36562899.169
234,2,843,30,176.366,-20.243,-8.917,-18.736,30,36562899.208
234,3,844,30,211.91,-20.116,-9.049,-17.848,30,36562899.238
235,0,845,5,214.482,-2.813,9.739,-22.723,10,3720163.559
235,1,846,3,493.125,-4.541,9.281,-27.445,40,3720163.728
235,2,847,26,122.965,-9.229,14.063,-26.202,53,3720163.955
236,0,848,4,637.85,-5.409,6.204,-22.338,1,130456114.748
236,1,849,3,258.06,-4.536,5.814,-23.129,5,130456114.796
237,0,852,26,327.226,-7.482,13.958,-22.604,33,111601379.727
238,0,853,30,264.46,-16.42,-7.934,-16.042,0,60919031.317
238,1,854,30,460.943,-17.452,-8.572,-16.132,10,60919031.357
238,2,855,32,323.636,-18.478,-6.607,-18.366,20,60919031.462
239,0,856,6,790.437,-4.777,1.113,-23.886,3,201796823.735
240,0,857,21,801.463,5.559,23.908,-18.451,44,77367797.019
240,1,859,18,199.302,6.21,22.23,-17.755,32,77367797.089
241,0,860,35,550.988,-5.872,-17.943,-21.486,32,1828967.775
241,1,864,11,226.106,-6.811,-15.661,-26.287,52,1828967.972
241,2,865,11,106.492,-6.349,-15.002,-27.479,52,1828968.012
241,3,867,11,105.666,-6.369,-15.566,-26.681,52,1828968.045
242,0,869,29,955.64,-18.103,1.402,-22.01,32,110967473.293
243,0,870,27,645.214,-21.593,9.946,-13.681,33,348302331.8
243,1,872,27,248.094,-22.119,5.52,-16.363,31,348302331.974
244,0,874,23,858.685,-2.886,16.273,-19.117,11,123883596.032
244,1,875,23,178.283,-3.689,15.808,-18.964,12,123883596.067
245,0,876,2,799.553,13.547,6.486,-23.884,33,142108719.36
245,1,877,2,207.658,13.341,6.637,-22.33,23,142108719.412
246,0,878,14,507.409,8.572,-8.625,-20.539,3,36454620.004
246,1,879,14,53.002,9.581,-8.964,-20.463,3,36454620.039
246,2,880,14,8.298,11.391,-8.094,-20.145,2,36454620.107
246,3,881,14,68.605,11.866,-7.684,-20.049,12,36454620.128
246,4,882,44,39.007,15.762,-6.587,-22.06,32,36454620.279
246,5,884,44,49.236,17.129,-7.506,-19.943,21,36454620.403
246,6,886,44,148.129,17.497,-8.088,-19.372,21,36454620.431
247,0,888,13,318.085,10.638,-1.55,-21.138,4,198959767.039
248,0,889,13,791.286,12.013,-2.537,-24.693,35,51914662.676
248,1,890,13,76.817,11.307,-4.611,-22.949,25,51914662.77
248,2,891,13,158.412,9.648,-4.087,-22.893,10,51914662.828
249,0,892,20,685.022,8.789,14.256,-19.761,15,67557855.769
249,1,894,20,158.134,9.966,15.094,-19.027,20,67557855.828
249,2,895,20,36.096,9.584,14.748,-20.053,25,67557855.872
249,3,896,20,117.906,7.915,13.99,-19.871,14,67557855.933
250,0,897,4,206.725,-10.987,7.23,-22.564,23,11285560.432
250,1,898,28,513.039,-16.095,7.786,-26.198,54,11285560.642
250,2,899,8,42.384,-15.874,4.666,-26.955,54,11285560.753
250,3,901,8,82.031,-15.66,3.587,-26.115,43,11285560.801
250,4,902,8,156.845,-15.279,3.979,-26.024,44,11285560.819
251,0,903,30,33.181,-18.739,-9.935,-13.584,14,106358751.818
252,0,905,3,398.268,-1.781,5.388,-24.681,14,84063972.129
252,1,906,3,81.097,-1.158,4.835,-25.344,13,84063972.165
252,2,907,3,315.196,-0.599,4.177,-25.52,23,84063972.194
252,3,908,3,216.39,0.727,6.162,-24.011,12,84063972.288
253,0,909,26,794.097,-9.731,11.616,-21.225,24,377593590.449
253,1,910,26,59.621,-9.945,11.417,-20.675,14,377593590.47
253,2,911,26,21.905,-10.31,10.743,-21.102,14,377593590.5
253,3,912,28,113.61,-11.793,9.738,-19.824,13,377593590.573
254,0,913,22,346.731,4.57,16.176,-21.091,23,218576570.394
254,1,917,22,685.71,5.944,17.524,-21.586,32,218576570.472
255,0,918,44,254.05,16.617,-8.128,-18.773,21,173820693.909
255,1,919,44,267.225,16.703,-8.72,-19.712,31,173820693.946
255,2,920,41,28.935,17.513,-13.879,-19.669,44,173820694.121
255,3,921,41,100.421,17.025,-16.844,-18.955,45,173820694.224
255,4,922,39,172.7,14.674,-19.682,-20.331,50,173820694.355
256,0,924,3,1012.405,1.013,5.297,-30.47,53,48039.293
257,0,926,10,221.068,3.314,-12.016,-20.513,4,111321278.443
258,0,927,14,349.984,10.299,-8.589,-19.898,2,125001881.563
258,1,928,41,382.768,11.978,-10.624,-20.473,21,125001881.653
258,2,929,44,95.017,13.854,-7.622,-21.011,22,125001881.772
258,3,930,44,163.789,14.933,-8.613,-21.471,32,125001881.823
259,0,932,29,153.809,-21.38,0.752,-16.959,34,49602150.112
259,1,933,29,137.06,-21.813,0.47,-17.445,34,49602150.129
260,0,934,24,134.777,-14.559,17.878,-18.761,40,92885735.689
260,1,935,24,156.75,-16.053,16.756,-19.258,40,92885735.754
261,0,937,40,999.22,7.237,-12.774,-19.532,4,69431140.232
262,0,938,18,182.373,7.164,21.777,-14.956,23,31491030.084
263,0,939,22,102.246,4.142,17.186,-16.874,1,160107845.758
263,1,942,22,928.375,6.286,19.809,-21.792,42,160107845.974
264,0,945,13,1023.301,15.118,-2.043,-24.478,34,123303922.206
265,0,946,32,174.195,-19.3,-4.22,-19.135,31,145047929.394
265,1,948,32,155.888,-20.34,-5.88,-19.745,30,145047929.468
266,0,949,2,715.341,11.905,6.82,-27.005,45,38940403.043
266,1,950,20,140.098,7.76,14.938,-23.792,34,38940403.528
267,0,951,38,294.488,2.835,-18.161,-23.607,44,72681753.581
267,1,952,38,17.305,3.398,-18.28,-24.381,44,72681753.614
268,0,953,17,91.433,17.254,13.171,-18.269,34,226931016.764
268,1,954,17,100.113,17.637,13.627,-18.537,34,226931016.786
269,0,956,16,862.989,18.799,1.854,-18.211,21,24412164.225
269,1,957,42,161.381,18.287,0.489,-15.361,2,24412164.336
270,0,958,21,337.528,1.819,22.427,-17.356,35,145656046.028
271,0,959,23,605.129,-6.058,18.456,-17.849,23,238451715.859
271,1,962,26,392.164,-8.533,15.984,-22.123,32,238451716.062
272,0,963,23,647.67,-4.673,18.806,-19.316,23,16133645.339
272,1,964,23,107.47,-4.502,18.206,-21.338,32,16133645.409
272,2,965,23,30.766,-5.902,18.711,-22.091,42,16133645.465
272,3,969,23,199.107,-6.196,19.422,-22.391,42,16133645.505
273,0,970,20,720.281,11.61,12.051,-18.025,1,35726474.821
273,1,972,5,262.236,-1.627,8.859,-21.95,5,35726475.298
274,0,975,27,718.878,-21.697,7.023,-17.142,31,138907432.949
274,1,977,27,248.3,-22.524,7.141,-16.444,31,138907432.985
275,0,978,22,344.563,4.59,16.136,-17.622,2,17215447.683
275,1,979,18,398.916,8.937,21.314,-19.1,42,17215447.913
275,2,980,18,87.631,9.173,21.856,-15.042,34,17215448.05
275,3,982,18,87.382,8.684,22.445,-14.709,34,17215448.083
275,4,983,18,96.86,11.742,22.822,-17.268,45,17215448.219
276,0,984,24,737.811,-12.319,15.135,-15.579,10,21854783.041
276,1,986,24,232.318,-12.03,14.348,-15.899,0,21854783.076
277,0,990,44,1005.764,14.037,-3.323,-19.177,4,92826526.54
278,0,996,26,305.473,-12.469,14.463,-24.193,44,24364350.449
279,0,997,16,566.988,13.305,1.926,-20.27,4,119511792.488
279,1,998,16,78.907,15.112,1.32,-20.14,13,119511792.552
279,2,999,15,104.818,19.836,2.897,-17.219,25,119511792.744
280,0,1000,8,566.243,-12.014,1.758,-22.902,15,84739861.969
280,1,1002,8,125.805,-15.734,0.264,-22.556,32,84739862.11
280,2,1004,29,325.624,-19.404,0.598,-17.942,23,84739862.309
281,0,1005,13,307.517,10.064,-4.084,-23.724,20,172865495.948
281,1,1006,13,304.866,11.32,-4.139,-24.393,25,172865495.996
281,2,1010,13,367.49,11.597,-3.08,-24.565,25,172865496.078
282,0,1012,31,141.665,-18.884,-2.621,-17.61,25,23392709.12
282,1,1014,31,160.914,-20.324,-3.039,-18.196,25,23392709.187
283,0,1015,41,73.649,15.465,-10.884,-16.535,14,11702426.001
283,1,1016,41,246.05,16.196,-11.143,-17.01,24,11702426.031
284,0,1017,7,203.527,-8.758,-6.44,-24.084,22,165586035.443
284,1,1019,7,546.299,-10.422,-7.045,-25.22,33,165586035.518
284,2,1020,7,2.107,-10.11,-6.166,-26.251,32,165586035.565
284,3,1021,7,17.836,-9.668,-4.921,-27.614,41,165586035.629
284,4,1022,7,2.912,-10.337,-3.419,-28.941,50,165586035.699
284,5,1023,7,89.986,-10.753,-3.082,-29.278,50,165586035.721
284,6,1024,6,41.696,-9.195,-2.777,-29.958,55,165586035.778
284,7,1025,7,80.513,-9.735,-2.953,-29.778,51,165586035.798
285,0,1026,38,392.335,-1.722,-15.111,-18.772,2,43794350.497
285,1,1027,38,420.596,-2.379,-15.062,-19.826,12,43794350.538
285,2,1028,38,27.166,-2.318,-14.351,-18.908,2,43794350.576
286,0,1029,2,664.548,12.142,8.446,-22.157,22,1717913.278
286,1,1031,2,325.316,11.782,6.576,-23.031,23,1717913.349
287,0,1032,19,100.522,18.303,16.279,-14.233,33,33728237.346
287,1,1033,15,88.375,22.745,7.843,-15.534,32,33728237.669
287,2,1034,15,11.793,22.888,7.528,-14.993,32,33728237.69
287,3,1035,15,192.058,23.038,7.563,-14.219,32,33728237.717
288,0,1036,14,325.954,8.854,-6.65,-21.891,0,23639059.137
288,1,1037,14,106.933,11.762,-8.907,-23.41,32,23639059.269
288,2,1039,14,375.303,12.186,-9.995,-23.642,32,23639059.32
288,3,1041,14,171.81,12.717,-9.73,-23.699,32,23639059.354
289,0,1042,6,75.962,-5.777,0.096,-30.966,54,65596450.447
290,0,1043,34,756.908,-12.34,-12.317,-19.905,21,36850431.353
290,1,1044,34,90.197,-12.551,-10.143,-19.607,12,36850431.426
290,2,1045,34,159.893,-13.748,-10.348,-20.624,22,36850431.479
