event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
985,2,44,74.642,165.528,-23.308,-213.060,24,12404799.205
985,3,42,191.393,190.017,-8.713,-169.740,12,12404799.410
986,1,29,216.001,-175.738,19.800,-214.198,31,102471091.011
987,1,32,52.947,-198.613,-72.766,-212.895,40,24314985.632
988,1,13,162.425,133.773,-20.369,-245.957,34,29237431.345
988,2,13,142.149,134.340,-19.953,-245.860,34,29237431.348
988,3,13,46.589,133.260,9.936,-242.502,33,29237431.448
988,4,13,21.735,129.747,13.923,-242.819,33,29237431.466
988,5,13,20.162,127.208,15.022,-242.258,23,29237431.475
988,6,13,85.449,118.263,15.248,-236.076,23,29237431.512
988,7,13,169.022,116.851,20.377,-238.300,23,29237431.531
989,1,21,233.774,0.002,221.600,-154.184,22,102584580.676
989,2,21,347.052,5.230,233.162,-156.545,32,102584580.719
989,3,21,419.174,17.236,239.932,-190.513,40,102584580.841
990,1,15,235.637,199.640,35.328,-132.586,03,29061957.212
990,2,15,428.547,202.781,33.551,-135.276,04,29061957.227
990,3,15,21.729,208.804,63.900,-157.708,21,29061957.354
990,4,15,120.720,210.684,73.447,-177.118,31,29061957.427
990,5,19,193.367,188.518,176.966,-152.054,43,29061957.790
991,1,11,438.174,-63.300,-105.505,-203.447,03,6468575.755
991,2,34,361.975,-151.824,-137.437,-227.955,41,6468576.079
991,3,34,84.165,-151.164,-135.500,-227.366,41,6468576.086
991,4,34,33.825,-151.050,-137.193,-228.735,41,6468576.093
991,5,34,81.862,-150.937,-136.870,-228.512,41,6468576.095
992,1,31,685.544,-194.285,-54.506,-135.805,01,175009559.154
992,2,30,156.921,-173.519,-81.737,-156.832,00,175009559.288
992,3,30,157.535,-175.427,-82.069,-155.997,00,175009559.295
993,1,32,278.013,-162.071,-51.506,-193.770,10,193428211.737
994,1,22,567.055,53.096,175.013,-217.482,32,26395553.037
994,2,22,12.383,61.064,169.726,-224.487,32,26395553.076
994,3,1,195.723,77.654,129.757,-250.458,44,26395553.247
994,4,1,29.631,69.881,126.289,-236.035,34,26395553.303
994,5,1,173.004,63.212,122.717,-235.438,24,26395553.328
995,1,29,768.101,-156.886,21.337,-178.057,01,210471589.106
995,2,29,75.253,-156.106,22.593,-176.885,01,210471589.113
995,3,29,156.646,-154.605,22.480,-178.506,01,210471589.120
996,1,43,474.802,175.323,-106.939,-136.077,04,40426476.032
997,1,39,557.590,98.290,-176.740,-165.801,25,32635385.608
997,2,39,120.403,100.914,-202.353,-149.559,24,32635385.709
998,1,36,123.240,61.417,-199.318,-168.348,22,22756177.390
998,2,36,209.351,57.676,-217.191,-185.329,32,22756177.473
998,3,36,332.290,56.086,-227.335,-186.696,42,22756177.507
998,4,36,24.055,43.156,-232.725,-174.996,45,22756177.568
998,5,37,311.063,-6.004,-237.128,-164.935,31,22756177.736
999,1,41,220.939,135.451,-152.952,-224.481,41,80537822.371
999,2,41,384.024,144.455,-153.196,-234.934,51,80537822.417
999,3,14,222.261,148.402,-103.541,-257.403,52,80537822.599
999,4,41,104.224,159.732,-143.319,-237.421,51,80537822.842
1000,1,32,761.880,-162.195,-37.384,-171.529,01,12770103.588
1001,1,10,82.724,45.115,-94.074,-250.562,22,12652844.320
1001,2,10,14.316,46.419,-101.316,-255.020,32,12652844.348
1001,3,10,244.444,51.690,-112.512,-261.796,33,12652844.395
1001,4,10,111.384,51.972,-102.866,-272.655,42,12652844.444
1001,5,10,130.507,60.971,-110.557,-261.649,33,12652844.498
1002,1,44,558.565,163.542,-47.783,-192.084,15,227938188.631
1002,2,44,246.270,170.283,-80.176,-192.894,21,227938188.741
1002,3,44,35.739,178.399,-70.791,-183.544,20,227938188.793
1002,4,44,159.427,164.504,-60.247,-162.606,00,227938188.884
1003,1,16,214.029,156.116,21.090,-175.361,01,226580462.099
1003,2,16,200.893,149.984,32.437,-179.170,00,226580462.144
1004,1,5,144.891,-38.618,133.019,-276.009,40,19637465.266
1005,1,30,456.380,-180.211,-84.210,-137.654,05,29679583.934
1005,2,31,42.194,-212.396,-54.941,-170.011,30,29679584.115
1006,1,39,657.840,98.733,-200.362,-152.931,24,331847120.175
1006,2,36,289.938,77.224,-203.591,-176.327,32,331847120.288
1007,1,32,770.430,-136.477,-71.856,-192.438,14,57503077.852
1008,1,9,627.208,-17.319,-38.495,-231.693,03,6591019.879
1008,2,9,185.399,-23.178,-47.238,-231.153,03,6591019.914
1009,1,37,417.529,-46.293,-205.030,-154.336,24,16242490.952
1010,1,18,746.924,86.133,162.636,-155.073,00,2132204.781
1011,1,40,630.933,43.669,-145.518,-186.281,02,90363553.308
1011,2,40,62.156,42.154,-147.588,-185.489,02,90363553.317
1011,3,40,306.911,42.084,-147.624,-185.511,02,90363553.317
1012,1,8,529.749,-150.786,11.994,-247.876,32,11655486.022
1012,2,8,296.783,-151.616,12.460,-247.798,32,11655486.025
1012,3,8,173.468,-150.327,10.806,-249.528,32,11655486.034
1013,1,27,524.254,-220.620,54.542,-154.245,31,18865653.935
1013,2,27,51.166,-221.404,54.970,-170.858,31,18865653.991
1013,3,27,28.846,-220.309,57.038,-175.081,31,18865654.007
1013,4,27,85.396,-220.136,58.894,-176.779,31,18865654.016
1013,5,27,81.225,-212.548,65.196,-178.808,31,18865654.049
1013,6,27,1.211,-211.163,64.430,-179.785,31,18865654.055
1013,7,29,59.097,-193.397,45.511,-199.524,30,18865654.164
1013,8,29,20.841,-191.959,45.342,-194.138,30,18865654.183
1013,9,29,147.962,-187.150,45.213,-192.307,20,18865654.200
1014,1,44,41.383,172.489,-44.861,-176.843,10,8849620.053
1014,2,44,24.563,182.862,-44.455,-188.422,20,8849620.105
1015,1,12,685.886,69.971,-20.977,-245.096,15,14632039.178
1015,2,12,96.877,60.413,-13.988,-243.988,15,14632039.218
1015,3,12,217.238,54.374,-17.639,-231.875,05,14632039.265
1016,1,26,640.185,-85.914,166.301,-235.082,42,15200017.895
1016,2,26,25.356,-87.657,163.173,-237.100,42,15200017.909
1016,3,26,334.458,-88.356,156.790,-244.861,42,15200017.942
1017,1,13,613.334,99.945,24.361,-246.060,22,18928817.545
1017,2,0,148.063,73.861,19.498,-262.982,22,18928817.650
1017,3,0,79.439,78.324,33.203,-279.117,31,18928817.723
1017,4,0,37.680,43.187,25.181,-289.277,43,18928817.848
1017,5,0,11.984,41.351,25.876,-290.750,43,18928817.856
1017,6,0,109.500,40.805,25.374,-290.851,43,18928817.858
1018,1,4,775.178,-60.353,68.758,-220.760,00,399502590.062
1018,2,4,4.727,-60.824,68.651,-219.357,00,399502590.067
1019,1,36,559.061,18.256,-223.378,-213.428,40,59491117.360
1019,2,37,38.326,-15.127,-251.026,-206.912,50,59491117.661
1019,3,37,99.115,-19.675,-249.195,-204.745,50,59491117.679
1020,1,34,377.966,-90.106,-106.459,-200.750,04,56707886.115
1020,2,34,203.325,-92.248,-107.886,-201.232,04,56707886.123
1020,3,33,17.065,-147.258,-132.258,-146.703,14,56707886.394
1020,4,33,52.075,-148.118,-132.397,-146.192,14,56707886.398
1020,5,33,175.342,-151.909,-135.954,-145.073,14,56707886.415
1021,1,44,218.861,135.664,-31.316,-198.311,04,41833551.892
1021,2,44,302.542,148.691,-27.549,-206.934,14,41833551.946
1021,3,44,94.164,155.475,-22.238,-203.777,14,41833551.976
1021,4,42,138.695,169.927,-10.500,-165.013,01,41833552.120
1022,1,16,128.581,135.530,14.548,-202.504,04,166797554.596
1022,2,16,660.486,145.305,8.220,-218.806,23,166797554.663
1022,3,16,2.346,142.933,10.050,-217.225,24,166797554.674
1022,4,25,208.586,-112.885,160.255,-132.866,01,166797555.703
1023,1,39,598.119,108.686,-160.864,-144.959,01,175323658.234
1023,2,39,216.191,110.053,-156.177,-151.650,01,175323658.262
1023,3,39,185.690,113.582,-163.062,-151.156,01,175323658.288
1024,1,28,514.809,-133.318,110.223,-196.427,22,22351405.182
1024,2,28,172.341,-132.501,109.666,-198.520,22,22351405.190
1025,1,22,0.088,48.689,189.115,-193.997,31,6579699.981
1025,2,22,520.958,49.376,191.919,-196.832,31,6579699.994
1025,3,18,282.459,58.576,205.867,-190.210,32,6579700.054
1025,4,22,83.483,44.399,189.050,-195.743,31,6579700.130
1025,5,22,113.012,45.604,189.699,-195.284,31,6579700.135
1026,1,23,790.089,-49.360,160.192,-173.044,03,234702405.417
1026,2,23,209.911,-49.481,159.702,-173.010,03,234702405.419
1027,1,22,27.299,22.181,211.177,-219.545,40,7022374.543
1027,2,22,204.495,24.863,214.111,-217.762,40,7022374.561
1027,3,22,163.866,22.195,218.302,-233.116,50,7022374.615
1028,1,10,3.546,31.558,-94.611,-256.534,32,393639556.311
1028,2,10,726.707,32.499,-97.026,-262.035,32,393639556.331
1028,3,14,46.355,70.631,-102.603,-235.797,24,393639556.487
1028,4,14,40.905,105.719,-100.690,-247.659,33,393639556.611
1028,5,14,36.240,106.719,-101.567,-247.184,33,393639556.615
1028,6,14,146.247,106.415,-102.943,-248.525,33,393639556.622
1029,1,40,363.113,65.361,-149.555,-172.558,01,27761382.960
1029,2,36,237.589,45.973,-250.312,-196.541,55,27761383.312
1030,1,42,357.737,239.893,-19.631,-184.636,43,11191892.021
1031,1,10,189.924,40.946,-116.896,-227.741,23,6393465.459
1031,2,10,578.573,44.654,-120.178,-232.168,23,6393465.481
1031,3,10,96.980,48.432,-96.544,-224.959,13,6393465.564
1031,4,10,44.228,46.065,-99.922,-222.852,13,6393465.580
1031,5,10,90.294,46.041,-98.620,-223.687,13,6393465.585
1032,1,29,759.324,-206.989,36.305,-200.516,30,47204196.897
1032,2,29,67.942,-204.156,43.671,-193.236,30,47204196.933
1032,3,29,51.844,-215.118,54.067,-195.762,40,47204196.984
1032,4,27,7.407,-209.597,57.501,-186.549,30,47204197.021
1032,5,27,113.483,-207.536,56.326,-184.703,31,47204197.031
1033,1,39,414.525,125.955,-153.322,-135.660,01,35849.641
1033,2,39,70.451,123.170,-168.765,-139.124,12,35849.695
1033,3,39,316.323,127.331,-182.469,-144.961,22,35849.746
1033,4,39,8.927,131.931,-177.357,-144.923,22,35849.769
1033,5,41,42.519,156.867,-142.235,-167.673,25,35849.932
1033,6,41,61.483,155.471,-139.892,-166.401,24,35849.942
1033,7,41,10.868,158.532,-141.602,-166.566,24,35849.954
1033,8,41,74.902,158.537,-142.054,-166.926,24,35849.956
1034,1,12,69.811,50.325,-14.781,-268.133,24,51764111.042
1035,1,27,12.181,-221.485,123.967,-199.700,55,24031077.690
1035,2,27,17.488,-217.039,118.111,-201.246,55,24031077.715
1035,3,27,59.670,-216.587,117.612,-202.114,55,24031077.719
1035,4,27,20.461,-213.828,119.966,-194.277,55,24031077.748
1035,5,27,107.272,-214.610,119.346,-194.963,55,24031077.752
1036,1,36,384.482,67.551,-205.222,-140.621,13,180658724.403
1037,1,0,431.914,64.867,25.315,-225.301,01,45970177.501
1037,2,0,264.116,61.965,25.293,-229.299,01,45970177.518
1037,3,12,13.564,47.182,-27.473,-233.334,05,45970177.701
1037,4,12,5.517,37.831,-39.126,-235.746,03,45970177.752
1037,5,12,138.939,31.811,-53.453,-238.970,02,45970177.805
1037,6,12,145.950,30.373,-49.135,-235.237,02,45970177.824
1038,1,25,642.072,-106.762,194.365,-186.990,35,116749530.603
1039,1,8,226.101,-137.466,12.886,-272.794,45,154685940.548
1039,2,8,34.248,-139.914,11.666,-274.946,40,154685940.559
1039,3,8,182.272,-146.164,5.194,-281.803,50,154685940.597
1040,1,2,670.924,117.061,50.735,-234.121,24,66358433.980
1040,2,44,101.711,181.212,-56.852,-219.665,35,66358434.400
1041,1,22,86.496,30.217,187.611,-259.896,54,30194167.746
1042,1,8,153.223,-93.048,21.472,-221.075,05,107717501.441
1043,1,40,597.621,43.026,-171.524,-231.393,33,93560283.034
1043,2,10,402.379,21.145,-155.280,-260.657,44,93560283.168
1044,1,12,429.421,58.646,-67.633,-264.318,31,99898852.977
1044,2,12,127.798,50.051,-60.926,-278.957,31,99898853.038
1044,3,12,181.837,40.579,-49.287,-282.067,32,99898853.089
1044,4,12,121.320,39.926,-49.777,-283.839,32,99898853.096
1044,5,12,2.041,41.450,-40.796,-278.829,33,99898853.131
1044,6,12,137.583,42.867,-34.858,-277.606,34,99898853.151
1045,1,36,641.040,18.605,-218.727,-147.473,25,23190560.762
1045,2,36,91.396,11.374,-211.492,-161.331,25,23190560.819
1045,3,36,267.564,10.974,-215.445,-168.108,20,23190560.845
1046,1,3,794.305,-41.173,57.638,-239.743,15,247055683.260
1046,2,3,17.033,-42.412,57.080,-235.484,05,247055683.275
1046,3,3,55.553,-44.695,56.120,-233.211,05,247055683.286
1046,4,3,133.110,-44.504,56.648,-232.838,05,247055683.289
1047,1,31,388.486,-210.278,-69.013,-134.591,21,335649526.504
1048,1,35,708.154,-42.421,-155.769,-179.365,02,14997696.880
1048,2,35,144.473,-46.429,-152.020,-179.112,02,14997696.899
1048,3,35,18.030,-45.343,-156.322,-176.435,03,14997696.916
1048,4,35,129.342,-44.794,-156.734,-176.612,03,14997696.918
1049,1,36,144.919,31.733,-232.606,-170.106,35,54645364.626
1049,2,36,286.887,29.440,-241.471,-182.942,45,54645364.678
1050,1,36,321.808,15.354,-194.792,-135.783,05,135599018.809
1051,1,3,409.568,-23.305,34.563,-255.946,24,6705622.899
1051,2,3,70.489,-31.398,35.132,-257.893,24,6705622.927
1051,3,6,48.677,-35.436,14.738,-268.311,23,6705623.004
1051,4,6,124.961,-38.859,16.445,-265.855,23,6705623.020
1052,1,24,542.415,-168.099,188.573,-170.453,45,40048134.597
1052,2,24,211.503,-175.971,179.188,-188.589,55,40048134.670
1052,3,24,67.221,-177.220,168.857,-183.212,45,40048134.709
1052,4,24,178.861,-178.197,169.267,-179.800,44,40048134.721
1053,1,15,134.743,195.199,47.417,-171.987,20,250095546.483
1053,2,15,575.626,200.578,46.116,-180.223,20,250095546.516
1053,3,15,289.631,200.588,46.105,-180.210,20,250095546.516
1054,1,14,71.944,92.794,-76.082,-242.352,20,4030572.622
1054,2,14,286.497,98.946,-85.636,-256.249,35,4030572.681
1055,1,38,655.974,-7.320,-179.903,-178.929,10,28202727.663
1055,2,38,134.556,-8.653,-180.680,-178.198,10,28202727.668
1055,3,38,209.470,-4.890,-186.605,-178.157,10,28202727.692
1056,1,7,554.933,-103.562,-96.882,-258.786,43,441192068.359
1056,2,34,170.578,-136.893,-105.464,-254.243,43,441192068.475
1056,3,34,127.240,-139.489,-103.485,-258.196,53,441192068.492
1056,4,34,6.082,-139.411,-104.242,-258.091,53,441192068.494
1056,5,34,141.167,-139.340,-104.586,-257.792,53,441192068.496
1057,1,28,584.322,-132.718,89.020,-208.503,23,115898091.857
1057,2,28,184.079,-134.835,85.247,-210.421,23,115898091.873
1057,3,28,12.073,-133.293,88.784,-212.631,23,115898091.888
1057,4,28,12.999,-132.349,90.062,-215.284,23,115898091.898
1057,5,28,12.845,-137.771,99.606,-243.841,43,115898092.000
1057,6,28,79.691,-138.479,99.141,-245.277,43,115898092.006
1057,7,28,113.991,-138.111,99.174,-243.839,43,115898092.011
1058,1,16,225.442,176.595,31.711,-172.715,11,261286626.672
1058,2,16,480.571,194.948,20.377,-188.628,21,261286626.761
1058,3,15,115.539,206.611,30.096,-179.967,35,261286626.820
1058,4,15,13.368,206.120,31.492,-181.511,35,261286626.827
1058,5,15,165.080,205.503,31.779,-182.097,35,261286626.830
1059,1,1,147.599,71.614,83.048,-261.595,30,10670309.247
1060,1,11,78.730,-72.199,-101.824,-218.147,14,36149384.887
1060,2,11,186.771,-75.415,-94.602,-210.394,04,36149384.924
1061,1,18,171.957,91.679,154.264,-160.820,00,32407759.722
1061,2,18,24.620,91.152,159.603,-166.216,10,32407759.747
1061,3,18,441.075,91.963,173.613,-176.089,20,32407759.804
1061,4,18,10.450,89.638,170.715,-184.973,21,32407759.837
1061,5,18,39.711,89.844,168.629,-192.083,21,32407759.861
1061,6,20,162.309,85.011,170.493,-203.281,35,32407759.902
1061,7,20,24.236,85.723,166.194,-199.306,25,32407759.922
1061,8,18,125.641,93.025,175.334,-185.863,21,32407759.982
1062,1,42,119.632,232.738,-41.746,-174.416,45,33057538.660
1063,1,25,547.518,-111.357,187.234,-167.343,20,26220062.313
1063,2,25,175.944,-102.354,191.538,-175.599,35,26220062.356
1063,3,25,11.951,-99.994,191.066,-174.440,35,26220062.365
1063,4,25,264.588,-96.950,191.084,-171.130,25,26220062.380
1064,1,13,473.283,124.102,-24.468,-208.684,04,29490660.320
1064,2,16,297.039,151.260,20.567,-235.191,34,29490660.516
1064,3,16,119.727,148.316,25.024,-246.260,34,29490660.628
1065,1,34,9.327,-114.114,-121.386,-257.130,44,228957612.511
1065,2,34,192.746,-127.100,-133.405,-257.137,54,228957612.570
1065,3,34,313.040,-129.859,-132.341,-255.324,54,228957612.581
1066,1,6,308.771,-66.872,26.872,-255.595,22,53831258.761
1066,2,6,97.622,-64.883,42.078,-274.077,32,53831258.842
1066,3,4,158.184,-76.115,57.671,-295.507,51,53831258.938
1066,4,8,42.318,-118.104,44.079,-251.342,34,53831259.493
1066,5,6,4.992,-73.390,36.374,-269.917,32,53831259.656
1066,6,6,70.791,-73.398,35.832,-270.047,32,53831259.658
1067,1,41,56.759,142.986,-119.396,-161.272,04,80802468.209
1067,2,41,458.431,194.668,-140.729,-202.947,54,80802468.441
1067,3,41,196.904,191.959,-147.936,-212.406,54,80802468.482
1067,4,41,87.857,177.519,-145.160,-214.996,54,80802468.532
1067,5,41,200.049,175.044,-150.714,-222.492,54,80802468.564
1068,1,10,480.091,8.738,-134.160,-235.723,25,55888019.097
1068,2,11,21.997,-83.692,-150.813,-270.387,53,55888019.572
1068,3,11,65.720,-91.014,-144.750,-266.238,53,55888019.607
1068,4,11,151.061,-95.737,-148.602,-271.825,53,55888019.634
1069,1,12,655.736,47.120,-19.639,-236.882,04,34996413.544
1069,2,12,48.973,44.620,-36.906,-237.730,03,34996413.602
1069,3,12,111.168,42.267,-40.191,-235.492,02,34996413.618
1069,4,12,55.798,46.806,-42.955,-235.507,01,34996413.636
1069,5,12,6.862,46.804,-42.142,-236.247,01,34996413.639
1069,6,12,11.682,37.372,-36.138,-249.632,13,34996413.697
1069,7,12,109.780,37.018,-36.889,-250.618,13,34996413.702
1070,1,14,280.212,90.536,-80.510,-238.810,25,61715946.843
1070,2,14,503.677,90.813,-80.174,-239.741,25,61715946.847
1070,3,14,5.982,93.163,-78.778,-233.468,20,61715946.870
1070,4,14,39.581,97.521,-81.803,-205.219,02,61715946.966
1070,5,14,72.600,98.780,-83.632,-204.695,02,61715946.973
1070,6,14,5.172,97.901,-83.540,-204.411,02,61715946.976
1070,7,14,92.777,91.286,-80.976,-207.620,03,61715947.002
1071,1,24,451.000,-167.122,126.409,-178.181,32,243107414.181
1071,2,24,348.799,-183.475,122.729,-181.561,32,243107414.238
1071,3,24,61.534,-179.574,122.700,-186.047,32,243107414.258
1071,4,24,138.668,-181.063,121.210,-186.808,32,243107414.265
1072,1,15,508.994,222.480,86.651,-198.821,51,165494993.651
1072,2,15,301.179,228.240,80.168,-201.724,51,165494993.681
1072,3,15,189.826,227.173,81.722,-198.719,51,165494993.693
1073,1,23,362.775,-11.746,185.888,-180.693,20,27159011.315
1073,2,23,122.180,-20.589,197.642,-183.219,20,27159011.365
1074,1,21,518.787,25.056,216.869,-199.027,45,33239529.687
1074,2,21,302.892,26.180,218.121,-198.671,45,33239529.693
1074,3,22,178.321,3.457,181.821,-229.920,45,33239529.869
1075,1,2,55.720,154.816,56.780,-256.667,43,62341387.174
1075,2,2,261.858,153.232,58.912,-260.183,43,62341387.189
1075,3,2,177.572,152.915,58.736,-260.396,43,62341387.190
1075,4,2,43.349,153.029,58.683,-260.518,43,62341387.191
1075,5,16,32.843,171.662,42.156,-267.537,54,62341387.285
1075,6,16,147.149,171.552,41.469,-267.788,54,62341387.287
1076,1,23,687.332,-27.441,220.912,-190.558,45,34603030.607
1076,2,22,167.435,41.918,164.226,-205.582,22,34603030.910
1076,3,22,145.233,39.663,169.541,-204.059,22,34603030.930
1077,1,18,561.329,98.744,174.532,-193.923,31,14308661.172
1077,2,20,9.812,91.009,172.108,-206.461,35,14308661.222
1077,3,20,267.232,90.353,171.829,-207.165,35,14308661.225
1077,4,20,56.973,91.874,173.318,-206.393,35,14308661.233
1077,5,20,104.654,91.744,171.929,-206.889,35,14308661.238
1078,1,43,271.374,187.732,-61.675,-158.523,10,361499497.313
1078,2,43,197.491,188.436,-61.307,-160.018,10,361499497.319
1078,3,44,87.675,184.434,-72.318,-196.605,30,361499497.447
1078,4,44,132.534,146.369,-73.551,-238.714,33,361499497.636
1078,5,13,42.751,145.072,-42.285,-282.827,55,361499497.955
1078,6,13,90.877,145.236,-42.555,-283.223,55,361499497.957
1079,1,38,545.014,-14.297,-174.786,-182.295,11,49840240.397
1079,2,38,94.509,-6.417,-173.795,-190.473,10,49840240.435
1079,3,38,17.270,-4.263,-172.507,-190.722,10,49840240.444
1079,4,38,159.552,-3.523,-172.072,-190.447,10,49840240.447
1079,5,38,11.166,-3.209,-172.717,-191.012,10,49840240.450
1079,6,38,172.489,-8.631,-187.668,-211.207,31,49840240.536
1080,1,33,320.332,-140.839,-123.527,-144.847,04,72833066.668
1080,2,30,95.307,-157.770,-121.739,-153.787,13,72833066.732
1080,3,30,353.232,-158.200,-121.863,-153.834,13,72833066.734
1080,4,30,86.727,-158.038,-122.144,-153.321,13,72833066.736
1080,5,30,36.114,-157.772,-120.174,-152.988,13,72833066.742
1080,6,30,108.288,-158.983,-120.223,-153.243,13,72833066.747
1081,1,35,118.690,-70.917,-142.834,-181.155,01,6398789.874
1081,2,35,381.483,-79.832,-153.206,-189.126,11,6398789.927
1081,3,35,151.940,-80.369,-153.045,-192.097,11,6398789.937
1081,4,35,99.874,-89.409,-169.601,-203.155,31,6398790.010
1081,5,35,13.762,-90.947,-168.412,-208.495,31,6398790.029
1081,6,11,37.465,-86.040,-130.474,-265.891,44,6398790.259
1081,7,11,20.368,-84.928,-134.860,-275.459,54,6398790.294
1082,1,44,206.500,195.425,-69.967,-243.092,51,48407136.772
1083,1,5,299.097,-33.826,117.102,-252.731,30,151570660.957
1083,2,5,454.726,-37.777,120.452,-256.015,30,151570660.978
1083,3,5,38.972,-12.912,109.245,-274.760,45,151570661.088
1083,4,1,61.120,18.261,126.676,-282.260,52,151570661.210
1084,1,24,407.293,-134.270,150.510,-171.517,20,131193760.329
1084,2,24,405.134,-137.179,157.225,-170.561,20,131193760.353
1084,3,24,21.926,-137.065,156.972,-170.504,20,131193760.354
1084,4,24,38.637,-135.896,127.150,-190.176,21,131193760.474
1084,5,24,15.303,-130.830,125.857,-188.099,21,131193760.492
1084,6,26,102.970,-123.253,141.316,-191.223,25,131193760.554
1085,1,35,19.596,-87.349,-150.519,-164.262,00,56726620.569
1085,2,35,98.028,-91.475,-155.234,-169.751,00,56726620.597
1085,3,35,40.810,-95.181,-156.813,-173.650,10,56726620.616
1085,4,35,253.888,-100.567,-157.390,-178.145,10,56726620.639
1085,5,35,315.861,-106.114,-154.230,-179.340,20,56726620.661
1085,6,11,87.861,-78.045,-128.244,-218.301,23,56726620.843
1085,7,11,52.220,-66.414,-124.814,-206.262,13,56726620.900
1085,8,11,131.737,-70.475,-128.455,-203.252,13,56726620.921
1086,1,8,381.653,-128.719,-13.499,-199.284,02,27556315.631
1086,2,29,618.347,-181.235,15.519,-207.329,32,27556315.833
1087,1,42,751.981,181.859,-26.580,-181.683,11,20021511.164
1087,2,42,72.018,180.057,-13.281,-174.566,11,20021511.215
1087,3,16,25.428,187.528,31.803,-221.910,30,20021511.435
1087,4,16,150.573,187.599,31.697,-222.306,30,20021511.436
1088,1,15,155.144,190.307,57.734,-137.591,02,72031934.111
1088,2,15,147.525,194.745,62.563,-144.301,11,72031934.142
1088,3,15,194.360,202.004,77.154,-149.748,21,72031934.199
1088,4,15,116.733,224.668,83.081,-166.206,31,72031934.295
1088,5,15,63.389,235.724,75.817,-172.314,42,72031934.343
1088,6,15,150.157,241.469,51.734,-178.548,44,72031934.428
1089,1,40,459.225,55.739,-149.680,-177.404,02,16087626.977
1089,2,40,165.896,57.866,-152.225,-177.142,02,16087626.988
1089,3,40,117.941,74.065,-188.606,-223.938,42,16087627.193
1090,1,18,589.537,64.312,212.868,-153.357,23,7969933.795
1091,1,36,145.314,33.684,-200.461,-162.167,10,133066628.499
1092,1,24,394.738,-139.423,110.615,-157.291,02,81923688.477
1093,1,12,287.733,46.905,-47.944,-230.847,01,187073999.073
1093,2,10,431.789,45.126,-100.575,-279.240,42,187073999.311
1093,3,12,61.239,43.951,-66.871,-304.143,52,187073999.451
1093,4,12,0.917,62.232,-62.957,-309.733,51,187073999.516
1094,1,10,443.366,27.408,-86.492,-250.585,21,126461748.670
1094,2,10,360.187,29.723,-108.659,-257.313,32,126461748.748
1094,3,10,196.447,43.899,-97.338,-237.318,22,126461748.838
1095,1,33,208.581,-124.855,-177.236,-179.832,30,11541319.012
1096,1,3,1000.000,-27.710,47.254,-265.860,24,11432662.934
1097,1,16,522.996,155.350,22.314,-226.217,34,137944478.537
1097,2,16,240.738,160.438,39.204,-225.020,35,137944478.596
1097,3,16,17.666,160.438,39.204,-225.086,35,137944478.596
1097,4,16,1.541,150.995,36.064,-239.570,34,137944478.655
1097,5,16,77.028,150.896,35.968,-239.849,34,137944478.656
1097,6,16,45.878,152.634,32.948,-238.265,34,137944478.669
1097,7,2,94.153,134.555,38.868,-236.603,34,137944478.732
1098,1,4,630.666,-124.225,94.480,-265.059,44,122439112.822
1098,2,4,134.331,-124.939,82.102,-271.449,53,122439112.869
1098,3,4,120.115,-111.449,79.383,-293.921,53,122439113.052
1099,1,35,359.682,-67.469,-176.072,-169.685,14,273317552.660
1099,2,35,417.149,-68.710,-178.062,-169.677,14,273317552.668
1099,3,35,62.265,-60.423,-181.196,-178.074,23,273317552.708
1099,4,35,10.748,-59.454,-179.385,-178.141,23,273317552.715
1099,5,35,150.157,-60.052,-175.898,-177.782,13,273317552.727
1100,1,33,497.204,-145.387,-178.753,-141.251,22,75654537.352
1101,1,44,142.045,141.828,-23.827,-193.824,04,11646668.470
1102,1,12,351.923,27.968,-35.136,-267.614,23,451198172.645
1102,2,12,90.618,24.221,-29.269,-277.910,33,451198172.686
1103,1,1,714.379,64.699,97.914,-213.501,05,41871361.639
1103,2,1,50.187,63.981,94.376,-214.158,05,41871361.652
1103,3,1,235.434,64.459,93.324,-215.722,05,41871361.658
1104,1,32,225.533,-210.880,-64.749,-205.802,40,19276599.499
1104,2,32,426.120,-225.163,-57.623,-220.455,50,19276599.571
1104,3,31,121.147,-237.342,-49.657,-210.240,55,19276599.631
1104,4,31,3.641,-235.666,-43.185,-210.991,55,19276599.653
1104,5,31,20.025,-231.935,-35.705,-210.948,55,19276599.681
1104,6,31,203.534,-224.493,-28.156,-203.391,45,19276599.724
1105,1,19,226.244,162.981,137.372,-132.220,13,20461862.283
1106,1,29,160.747,-203.866,17.437,-171.632,24,2462132.563
1106,2,29,444.001,-209.388,17.734,-184.071,34,2462132.609
1106,3,29,196.610,-209.160,18.781,-184.527,34,2462132.613
1106,4,29,49.359,-227.225,17.422,-183.764,44,2462132.673
1106,5,29,47.956,-228.067,16.119,-188.351,44,2462132.689
1106,6,29,101.326,-228.643,11.513,-182.189,44,2462132.715
1107,1,4,790.591,-60.669,66.476,-282.425,41,80520755.632
1107,2,4,1.479,-59.734,66.111,-280.951,41,80520755.638
1107,3,3,207.930,-49.183,66.184,-262.956,35,80520755.708
1108,1,31,784.201,-223.373,-73.069,-142.632,31,86425745.458
1108,2,31,97.242,-222.127,-71.596,-140.144,21,86425745.469
1108,3,31,118.557,-222.799,-72.074,-141.067,21,86425745.473
