event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
2926,6,33,123.864,-163.470,-145.920,-158.521,24,320010726.021
2927,1,28,732.821,-142.318,57.138,-200.184,15,101167364.551
2927,2,28,79.568,-147.311,59.068,-191.537,05,101167364.585
2927,3,28,66.501,-139.783,52.997,-183.820,05,101167364.626
2927,4,28,121.110,-147.891,46.192,-193.989,15,101167364.675
2928,1,22,770.128,-5.780,194.959,-231.962,45,122635887.760
2928,2,23,13.194,-14.065,188.085,-225.223,41,122635887.802
2928,3,23,216.677,-57.768,185.068,-198.814,33,122635887.973
2929,1,3,739.880,-38.734,71.927,-270.718,30,26112594.234
2929,2,3,96.577,-39.209,70.449,-270.611,35,26112594.239
2929,3,3,163.543,-40.304,72.081,-267.878,30,26112594.251
2930,1,41,787.795,113.912,-116.493,-170.518,01,122061986.390
2930,2,41,29.644,113.953,-116.281,-170.408,01,122061986.391
2930,3,41,182.561,123.747,-101.214,-177.814,02,122061986.456
2931,1,20,643.585,82.282,145.752,-173.413,05,33980258.517
2931,2,22,84.773,52.320,145.668,-191.672,02,33980258.634
2931,3,22,83.383,49.360,134.901,-205.094,13,33980258.692
2931,4,22,53.663,50.796,132.906,-204.290,13,33980258.700
2931,5,22,134.597,40.130,136.943,-189.297,03,33980258.766
2932,1,32,13.803,-139.447,-39.480,-198.102,03,11964781.951
2932,2,32,1.910,-189.589,-57.536,-256.168,53,11964782.214
2933,1,18,149.937,55.151,170.179,-159.416,02,151534377.886
2933,2,18,352.486,90.063,213.264,-184.733,42,151534378.089
2933,3,18,90.144,104.027,229.643,-172.153,44,151534378.172
2933,4,18,85.096,103.553,234.167,-169.162,44,151534378.191
2933,5,25,72.090,-92.873,222.052,-138.395,33,151534379.017
2934,1,29,759.645,-175.138,-3.700,-201.549,22,32757884.725
2934,2,29,25.101,-177.115,13.159,-184.106,12,32757884.806
2934,3,29,70.835,-177.092,13.172,-183.751,12,32757884.807
2934,4,29,144.419,-177.438,15.591,-184.238,12,32757884.815
2935,1,32,94.151,-177.760,-57.724,-204.670,30,144430124.306
2935,2,32,356.180,-185.361,-57.061,-210.699,30,144430124.339
2935,3,32,8.451,-187.048,-59.096,-213.538,30,144430124.352
2935,4,32,158.701,-194.109,-65.590,-227.512,40,144430124.408
2935,5,32,124.604,-201.947,-62.991,-231.453,50,144430124.439
2935,6,32,257.913,-204.303,-56.719,-245.023,51,144430124.489
2936,1,19,784.296,145.072,121.927,-150.967,04,19927790.742
2937,1,23,516.923,-32.243,175.562,-159.927,05,2692309.774
2937,2,21,11.851,-8.268,192.632,-166.502,10,2692309.875
2937,3,21,140.101,-2.496,199.580,-169.073,20,2692309.906
2937,4,21,331.124,-3.696,205.752,-167.490,21,2692309.928
2938,1,19,217.085,146.942,121.299,-149.466,04,8623802.781
2938,2,19,53.849,170.116,141.266,-153.690,24,8623802.884
2939,1,36,381.457,21.457,-196.623,-133.096,05,223013950.469
2939,2,37,11.587,-27.716,-252.024,-149.696,42,223013950.722
2940,1,8,670.932,-119.703,33.433,-219.965,14,137289119.038
2940,2,8,2.343,-98.476,25.426,-224.913,05,137289119.115
2940,3,6,66.347,-74.066,17.086,-226.571,01,137289119.202
2940,4,6,12.451,-71.690,12.016,-234.160,01,137289119.233
2940,5,6,247.928,-72.015,11.633,-235.277,01,137289119.237
2941,1,37,38.733,1.016,-221.893,-173.084,30,135377679.972
2941,2,36,291.619,22.940,-219.269,-200.602,40,135377680.090
2941,3,36,176.475,20.004,-215.965,-195.968,40,135377680.111
2942,1,9,401.775,-30.439,-60.799,-231.165,01,239574018.295
2942,2,9,83.186,-16.804,-60.338,-247.796,15,239574018.367
2942,3,9,193.885,2.962,-44.693,-266.333,24,239574018.471
2942,4,9,62.813,-4.981,-32.225,-274.625,34,239574018.528
2942,5,9,258.341,-5.201,-31.657,-278.798,34,239574018.542
2943,1,5,356.018,-14.635,127.832,-208.163,03,218021197.880
2943,2,5,66.668,-10.152,106.108,-214.460,05,218021197.957
2943,3,5,100.290,-8.849,103.690,-219.843,05,218021197.977
2943,4,5,189.117,-10.373,97.912,-218.718,05,218021197.997
2944,1,2,555.385,110.166,75.969,-211.951,12,43713466.710
2944,2,2,30.984,102.522,41.224,-250.451,25,43713466.885
2944,3,2,89.628,101.138,39.824,-254.605,35,43713466.901
2944,4,0,6.122,88.213,33.468,-257.872,31,43713466.950
2944,5,0,170.120,78.251,24.608,-261.028,21,43713466.996
2944,6,0,38.379,79.258,24.551,-260.623,21,43713466.999
2944,7,0,10.222,79.426,24.447,-262.684,31,43713467.006
2944,8,0,99.158,76.864,19.959,-263.386,32,43713467.024
2945,1,28,545.679,-157.919,75.917,-187.068,10,80071972.329
2945,2,28,6.877,-155.146,72.596,-198.534,20,80071972.370
2945,3,28,235.197,-149.922,69.059,-208.443,25,80071972.409
2945,4,28,58.501,-168.402,61.554,-210.604,35,80071972.476
2945,5,28,153.747,-171.238,64.201,-202.490,20,80071972.506
2946,1,32,734.063,-166.134,-38.420,-180.534,01,67337588.339
2947,1,28,197.928,-122.925,53.811,-207.636,14,387019640.064
2947,2,8,208.536,-172.513,33.886,-255.458,53,387019640.309
2947,3,8,83.200,-157.240,10.363,-275.836,52,387019640.425
2947,4,8,49.291,-145.483,11.038,-289.132,50,387019640.485
2947,5,8,134.118,-143.831,9.581,-289.632,50,387019640.492
2947,6,8,159.575,-142.644,14.634,-289.401,55,387019640.509
2948,1,37,167.692,-26.558,-192.923,-168.271,15,171269966.461
2948,2,37,593.325,-27.756,-195.538,-174.107,25,171269966.483
2948,3,37,101.507,-32.013,-198.667,-166.465,25,171269966.514
2948,4,37,137.476,-29.734,-204.224,-174.923,25,171269966.548
2949,1,13,764.919,98.523,15.938,-243.295,22,16913327.077
2950,1,12,739.674,20.708,-51.090,-236.010,02,76172306.312
2950,2,27,8.417,-165.451,64.278,-165.858,00,76172307.079
2950,3,27,82.960,-186.338,70.923,-168.240,20,76172307.152
2950,4,27,168.949,-188.971,62.633,-169.939,20,76172307.182
2951,1,1,775.673,30.266,105.097,-213.791,03,74817928.149
2952,1,43,530.336,198.244,-58.976,-134.747,11,107717608.273
2952,2,43,295.408,197.618,-59.770,-138.386,11,107717608.286
2952,3,43,174.256,197.510,-59.910,-137.645,11,107717608.288
2953,1,37,62.922,-46.437,-212.250,-139.673,13,8424994.060
2953,2,37,49.585,-40.083,-233.632,-140.208,33,8424994.134
2953,3,37,127.620,-40.407,-234.752,-140.281,33,8424994.138
2953,4,37,46.440,-40.971,-236.379,-145.184,33,8424994.156
2953,5,37,51.233,-32.837,-223.978,-166.201,35,8424994.242
2953,6,37,168.690,-33.301,-223.955,-166.771,35,8424994.244
2954,1,7,172.780,-91.898,-96.812,-259.583,43,58339608.374
2954,2,7,414.862,-95.047,-94.710,-279.690,53,58339608.442
2954,3,6,193.193,-65.299,-32.176,-289.356,45,58339608.694
2954,4,6,40.378,-65.964,-34.380,-291.831,45,58339608.705
2954,5,6,99.978,-66.312,-31.076,-291.657,45,58339608.716
2955,1,3,27.566,13.051,52.724,-261.215,22,87826566.790
2955,2,3,285.094,13.199,53.256,-262.617,22,87826566.795
2955,3,3,209.476,10.085,59.534,-267.993,32,87826566.824
2955,4,3,477.863,8.312,61.322,-267.683,32,87826566.833
2956,1,28,800.151,-139.156,97.604,-194.452,12,34874286.237
2956,2,28,199.849,-132.841,98.708,-188.447,12,34874286.267
2957,1,3,669.957,-2.336,58.881,-239.642,02,135644219.879
2957,2,3,78.030,-2.332,58.908,-239.633,02,135644219.879
2957,3,3,252.013,-8.712,87.961,-261.889,31,135644220.003
2958,1,41,521.007,127.692,-104.647,-168.101,03,20725336.386
2958,2,43,295.494,168.075,-102.858,-164.017,14,20725336.522
2958,3,43,108.615,163.930,-97.633,-158.639,15,20725336.603
2959,1,15,753.806,211.630,40.465,-148.398,24,33961345.692
2959,2,15,62.479,212.209,38.697,-138.180,13,33961345.726
2959,3,15,183.716,213.779,40.375,-137.334,13,33961345.734
2960,1,1,141.454,51.287,131.351,-289.631,53,4277770.868
2961,1,22,714.550,49.791,133.045,-199.236,03,89864001.239
2961,2,35,95.688,-81.209,-135.583,-193.377,11,89864002.236
2961,3,35,137.249,-80.332,-134.820,-194.661,11,89864002.242
2962,1,23,516.773,-59.439,179.811,-173.181,13,286612504.383
2963,1,2,737.742,107.998,62.239,-203.624,03,51915080.948
2964,1,40,20.621,89.439,-121.328,-211.574,25,13575715.366
2964,2,40,141.787,93.164,-130.938,-227.721,35,13575715.430
2964,3,40,525.425,94.867,-137.441,-232.116,35,13575715.457
2964,4,14,17.148,95.093,-124.743,-247.716,44,13575715.524
2965,1,28,72.760,-123.885,96.690,-177.652,02,158201848.685
2965,2,28,35.230,-127.104,97.673,-180.622,02,158201848.700
2965,3,28,581.125,-151.232,102.074,-195.553,22,158201848.796
2965,4,28,135.163,-146.481,101.984,-202.142,22,158201848.823
2965,5,28,56.445,-146.976,103.012,-202.116,22,158201848.827
2965,6,28,119.279,-148.455,99.414,-198.120,22,158201848.845
2966,1,18,539.745,65.187,157.779,-167.594,01,53151116.386
2966,2,1,248.781,57.137,110.298,-290.483,50,53151116.826
2966,3,1,61.366,61.291,111.456,-289.748,50,53151116.840
2966,4,1,150.108,61.905,110.088,-290.894,50,53151116.847
2967,1,1,82.870,32.335,78.511,-263.837,31,31401322.455
2967,2,1,707.028,31.037,84.993,-275.463,31,31401322.500
2967,3,1,66.538,25.914,79.037,-260.005,21,31401322.557
2967,4,1,143.564,31.081,85.775,-257.213,21,31401322.587
2968,1,2,324.213,97.220,86.538,-235.580,21,59540928.307
2968,2,2,474.885,103.232,101.578,-244.362,31,59540928.369
2968,3,2,11.534,103.212,100.193,-244.340,31,59540928.373
2968,4,2,189.369,101.709,83.474,-254.958,31,59540928.440
2969,1,40,433.279,59.070,-131.972,-233.034,34,178533426.601
2969,2,40,236.518,53.896,-156.814,-238.474,33,178533426.688
2969,3,40,115.238,78.391,-170.443,-252.669,54,178533426.792
2969,4,40,41.355,90.241,-178.499,-230.268,41,178533426.885
2969,5,40,62.236,90.350,-178.351,-230.238,41,178533426.885
2969,6,40,111.373,92.031,-184.982,-230.720,51,178533426.908
2970,1,29,559.944,-178.040,27.010,-166.106,05,101743782.307
2970,2,29,440.056,-178.655,2.905,-185.123,13,101743782.409
2971,1,34,162.757,-112.171,-129.031,-200.261,20,32489899.198
2971,2,34,284.913,-120.134,-131.685,-225.563,35,32489899.287
2971,3,34,166.360,-137.717,-155.128,-241.877,50,32489899.399
2971,4,34,135.194,-138.884,-161.262,-239.446,50,32489899.421
2972,1,12,660.765,38.054,-68.646,-242.872,12,27381133.394
2972,2,12,156.117,44.586,-17.853,-256.318,24,27381133.571
2972,3,12,19.166,39.606,-18.135,-248.659,14,27381133.601
2972,4,12,60.741,39.384,-17.829,-248.456,14,27381133.603
2972,5,12,103.211,39.600,-19.687,-248.586,14,27381133.609
2973,1,41,192.317,116.061,-134.907,-173.615,10,71305645.693
2973,2,41,76.562,117.104,-135.700,-174.033,10,71305645.697
2973,3,41,347.514,119.951,-140.814,-175.946,10,71305645.718
2973,4,39,105.763,122.038,-163.678,-154.038,11,71305645.824
2974,1,9,241.295,-30.365,-77.818,-237.935,10,16047983.742
2974,2,9,157.478,-29.262,-91.539,-248.928,20,16047983.800
2974,3,11,381.678,-42.496,-153.766,-256.933,42,16047984.014
2974,4,11,219.549,-35.736,-135.976,-287.514,50,16047984.135
2975,1,4,179.721,-82.054,90.677,-300.523,50,35588946.681
2976,1,12,101.018,56.634,-76.789,-276.177,41,32145364.590
2976,2,12,612.329,51.960,-84.273,-308.030,51,32145364.700
2976,3,10,6.016,23.300,-107.641,-289.389,51,32145364.839
2976,4,10,280.637,20.744,-110.176,-288.401,51,32145364.851
2977,1,10,95.736,21.136,-94.960,-231.035,01,23459571.890
2977,2,10,3.826,21.508,-95.264,-231.823,01,23459571.894
2977,3,10,479.029,36.110,-104.724,-263.419,32,23459572.014
2977,4,10,105.264,18.997,-102.354,-284.192,41,23459572.104
2978,1,21,265.080,-17.269,219.419,-157.573,21,11841699.636
2979,1,10,690.039,22.546,-79.659,-223.560,01,152655668.318
2979,2,10,47.584,20.398,-75.533,-224.698,01,152655668.334
2979,3,10,262.377,20.815,-74.304,-225.089,01,152655668.338
2980,1,23,528.651,-65.530,190.175,-229.626,42,131497249.634
2980,2,23,288.763,-55.386,187.847,-244.965,52,131497249.696
2980,3,23,182.586,-63.405,193.659,-243.300,52,131497249.729
2981,1,30,216.390,-169.567,-100.192,-175.931,21,123828443.954
2981,2,30,480.744,-170.840,-105.826,-180.382,21,123828443.978
2981,3,30,162.308,-168.252,-107.337,-179.016,22,123828443.989
2981,4,30,140.557,-175.594,-102.610,-179.969,21,123828444.019
2982,1,26,425.742,-80.652,113.435,-221.121,23,42778216.250
2982,2,26,115.214,-95.703,120.615,-224.406,23,42778216.306
2982,3,26,16.014,-110.863,116.983,-233.949,34,42778216.367
2982,4,26,50.953,-110.914,116.951,-233.980,34,42778216.367
2982,5,26,142.699,-113.270,117.096,-235.154,34,42778216.376
2982,6,4,24.421,-114.701,103.493,-244.002,34,42778216.431
2983,1,14,190.975,109.826,-84.177,-195.364,02,131482628.162
2983,2,14,518.684,122.991,-79.555,-230.720,22,131482628.288
2983,3,14,56.887,123.614,-102.461,-231.194,32,131482628.365
2983,4,14,17.577,118.431,-108.965,-224.392,33,131482628.401
2983,5,40,215.877,108.032,-149.515,-215.735,35,131482628.543
2984,1,25,693.064,-94.476,206.408,-182.828,35,440625026.563
2984,2,21,24.373,3.031,254.274,-147.379,42,440625026.944
2984,3,21,73.174,10.961,253.585,-146.292,42,440625026.971
2985,1,11,494.122,-26.488,-136.999,-272.482,41,70191245.684
2985,2,11,74.191,-24.335,-137.390,-273.785,41,70191245.692
2985,3,11,10.960,-24.195,-137.525,-274.051,41,70191245.693
2985,4,11,86.672,-21.690,-145.193,-287.408,51,70191245.746
2985,5,11,8.735,-21.531,-145.642,-287.511,51,70191245.747
2986,1,19,560.273,158.762,139.634,-123.762,03,13800877.053
2986,2,19,227.854,148.573,151.851,-142.900,13,13800877.136
2986,3,17,211.873,154.603,107.711,-162.228,14,13800877.298
2987,1,12,670.630,68.898,-33.019,-242.382,10,75577870.485
2987,2,13,59.183,86.704,-32.429,-247.586,20,75577870.578
2987,3,13,133.153,89.309,-43.124,-252.543,20,75577870.618
2988,1,36,90.895,42.328,-246.733,-184.355,55,168223905.428
2988,2,36,128.195,42.288,-247.970,-186.416,55,168223905.436
2989,1,30,748.584,-175.484,-104.735,-137.463,04,211450456.789
2989,2,30,251.416,-175.996,-103.604,-135.090,04,211450456.798
2990,1,33,375.035,-121.573,-139.858,-144.874,05,206641591.576
2990,2,33,194.816,-126.508,-143.374,-144.163,05,206641591.597
2990,3,33,67.558,-129.989,-145.111,-137.946,03,206641591.621
2991,1,1,459.549,32.694,88.773,-245.436,21,90512037.519
2991,2,0,26.238,62.197,61.219,-285.520,40,90512037.709
2991,3,0,42.846,64.877,59.971,-289.967,40,90512037.727
2992,1,36,728.974,15.417,-180.693,-171.670,10,31618464.789
2992,2,38,22.842,13.752,-174.910,-174.280,10,31618464.811
2993,1,40,470.239,100.685,-140.810,-196.225,20,260434361.091
2993,2,41,62.973,152.532,-166.457,-193.600,45,260434361.285
2994,1,15,60.484,205.303,26.739,-130.454,04,24020818.549
2994,2,15,549.831,222.261,29.743,-148.857,24,24020818.633
2994,3,15,180.999,224.674,32.123,-147.628,24,24020818.645
2994,4,15,75.390,227.062,26.030,-148.699,24,24020818.667
2994,5,15,133.296,224.966,26.355,-144.403,24,24020818.683
2995,1,14,73.080,77.643,-94.904,-216.042,04,156759482.258
2995,2,14,671.007,77.524,-95.938,-217.653,14,156759482.264
2995,3,14,255.913,76.360,-95.816,-216.897,14,156759482.269
2996,1,10,43.022,50.252,-152.677,-282.567,53,139785649.160
2996,2,10,7.806,57.347,-147.288,-277.897,53,139785649.193
2996,3,14,143.524,101.237,-131.002,-257.862,43,139785649.363
2996,4,14,36.844,97.592,-129.083,-260.593,44,139785649.380
2996,5,14,109.344,97.614,-129.048,-259.690,44,139785649.383
2997,1,25,197.766,-121.284,196.931,-189.940,40,101300497.601
2997,2,25,535.692,-121.099,199.928,-192.005,40,101300497.613
2997,3,25,266.541,-144.134,202.992,-181.160,41,101300497.698
2998,1,40,155.833,63.606,-156.036,-174.702,01,68931423.843
2998,2,36,152.012,59.580,-218.306,-212.322,51,68931424.086
2999,1,6,178.466,-88.791,-12.057,-239.024,10,33958609.675
2999,2,6,240.696,-87.193,-13.066,-248.600,20,33958609.708
2999,3,6,365.812,-105.767,-7.188,-280.540,40,33958609.833
2999,4,8,22.712,-110.706,0.226,-267.646,30,33958609.885
2999,5,8,62.913,-113.805,-3.328,-254.270,30,33958609.932
2999,6,8,129.401,-113.710,-3.554,-254.424,30,33958609.933
3000,1,21,737.754,33.139,223.164,-203.177,45,14138427.440
3000,2,21,133.610,35.012,221.132,-203.321,45,14138427.449
3000,3,21,128.636,33.243,224.327,-203.208,45,14138427.462
3001,1,31,227.488,-188.879,-24.730,-139.849,04,3272423.948
3001,2,31,39.360,-194.220,-28.093,-152.804,05,3272423.996
3001,3,31,342.809,-194.962,-28.026,-154.449,15,3272424.002
3001,4,31,176.795,-195.042,-27.980,-154.451,15,3272424.002
3001,5,31,213.547,-192.730,-25.046,-158.315,15,3272424.020
3002,1,17,612.077,161.018,107.305,-224.836,42,109005181.622
3002,2,17,93.920,165.154,115.953,-220.331,42,109005181.657
3002,3,17,45.720,167.937,117.061,-209.589,43,109005181.694
3002,4,17,111.084,166.355,118.620,-206.819,33,109005181.706
3002,5,17,137.199,162.233,117.021,-222.280,42,109005181.760
3003,1,40,190.483,71.121,-158.809,-181.366,11,111918352.701
3003,2,40,122.272,71.626,-161.137,-189.933,11,111918352.731
3003,3,40,431.398,71.476,-160.650,-191.887,21,111918352.738
3003,4,36,7.180,52.748,-186.565,-192.071,21,111918352.844
3003,5,36,248.666,50.295,-188.263,-192.282,31,111918352.854
3004,1,4,258.925,-75.113,96.858,-221.843,15,142754785.473
3004,2,5,513.357,-54.320,134.159,-281.284,51,142754785.718
3004,3,5,106.597,-60.977,130.157,-280.760,51,142754785.743
3004,4,5,121.121,-55.490,132.545,-279.998,51,142754785.764
3005,1,28,775.100,-161.493,92.851,-236.220,43,11338699.197
3005,2,28,224.900,-159.849,94.479,-229.846,42,11338699.219
3006,1,38,18.625,-26.131,-195.985,-191.341,31,4702389.021
3006,2,38,134.789,11.760,-203.562,-201.565,30,4702389.154
3006,3,36,89.699,26.434,-196.508,-195.046,31,4702389.213
3006,4,36,41.643,23.900,-188.715,-179.846,21,4702389.270
3006,5,36,191.895,28.740,-195.188,-164.232,10,4702389.329
3007,1,41,354.368,130.218,-121.472,-158.407,05,56355842.394
3007,2,41,384.224,144.571,-124.407,-160.142,14,56355842.443
3007,3,41,75.957,144.191,-125.243,-160.689,14,56355842.447
3008,1,40,555.900,52.105,-122.740,-210.217,14,182627367.305
3008,2,12,12.632,81.955,-57.443,-292.445,40,182627367.669
3008,3,12,25.726,86.819,-52.751,-300.665,50,182627367.705
3008,4,12,228.298,88.571,-47.280,-305.474,50,182627367.730
3008,5,12,177.444,88.546,-49.234,-305.740,50,182627367.737
3009,1,26,411.462,-116.189,168.396,-191.227,30,34861931.645
3009,2,24,331.223,-139.401,167.673,-203.785,40,34861931.733
3009,3,24,114.688,-144.861,165.400,-202.580,40,34861931.753
3009,4,26,14.188,-127.522,154.889,-218.038,45,34861931.839
3009,5,26,128.439,-123.931,154.349,-216.913,45,34861931.851
3010,1,4,198.042,-51.540,72.910,-218.930,00,48092584.893
3011,1,27,647.889,-211.029,106.137,-161.778,34,131494232.616
3011,2,29,352.111,-213.681,31.330,-215.683,40,131494232.924
3012,1,44,217.566,157.327,-38.230,-232.838,34,46551093.887
3013,1,37,131.797,-6.080,-218.290,-157.436,21,121828523.311
3013,2,37,518.202,-8.341,-248.628,-164.827,41,121828523.416
3013,3,37,193.080,-19.898,-254.101,-161.167,42,121828523.460
3013,4,37,0.694,-17.689,-249.672,-164.671,41,121828523.481
3013,5,37,55.217,-17.658,-249.558,-164.771,41,121828523.481
3013,6,37,101.010,-17.777,-249.625,-164.695,41,121828523.482
3014,1,44,397.129,163.157,-29.090,-173.557,05,29306709.865
3014,2,44,391.542,164.458,-27.093,-175.681,05,29306709.876
3014,3,44,211.329,160.659,-27.841,-175.589,05,29306709.888
3015,1,12,368.771,56.227,-25.754,-236.074,05,116944336.895
3015,2,13,183.891,96.523,-43.456,-261.676,30,116944337.065
3016,1,16,138.046,223.939,17.054,-217.247,51,5510021.595
3017,1,42,359.264,169.493,-33.519,-165.556,01,44165696.328
3017,2,44,216.667,170.012,-34.692,-175.256,15,44165696.360
3017,3,44,250.130,195.053,-64.449,-196.859,30,44165696.509
3017,4,44,9.188,182.967,-61.033,-182.237,20,44165696.577
3017,5,44,10.098,174.813,-57.616,-171.497,10,44165696.623
3017,6,44,154.653,171.433,-52.680,-169.936,10,44165696.644
3018,1,34,492.826,-120.457,-100.907,-191.405,02,69625230.908
3018,2,34,223.303,-119.257,-100.484,-194.694,03,69625230.920
3018,3,34,5.572,-120.181,-107.053,-197.351,12,69625230.944
3018,4,34,15.416,-117.424,-124.777,-204.232,20,69625231.008
3018,5,34,113.312,-117.343,-124.883,-204.283,20,69625231.008
3018,6,34,149.571,-117.573,-123.624,-201.033,20,69625231.020
3019,1,38,470.752,14.526,-161.317,-225.743,34,215797720.409
3019,2,38,36.096,-10.283,-178.897,-237.062,43,215797720.517
3019,3,38,302.918,-17.924,-181.194,-238.510,42,215797720.545
3019,4,38,190.235,-8.789,-179.291,-245.685,43,215797720.584
3020,1,28,631.316,-146.876,98.069,-194.627,22,52241787.923
3020,2,28,56.451,-160.809,78.087,-199.707,20,52241788.006
3020,3,28,312.233,-168.205,76.302,-201.793,20,52241788.032
3021,1,22,392.246,43.681,204.483,-238.990,51,173635207.542
3022,1,18,684.756,82.882,164.130,-172.371,11,361107509.362
3022,2,18,48.448,83.435,162.432,-172.056,11,361107509.368
3022,3,18,266.796,83.441,160.721,-169.872,11,361107509.378
3023,1,28,529.099,-168.542,109.542,-205.427,31,105227525.932
3023,2,28,225.985,-167.566,87.223,-245.324,54,105227526.084
3023,3,28,52.056,-147.522,85.884,-243.993,44,105227526.151
3023,4,28,69.691,-143.237,87.687,-250.833,44,105227526.179
3023,5,28,123.169,-145.140,91.511,-247.115,43,105227526.198
3024,1,25,780.247,-71.164,183.886,-143.547,04,15119729.485
3024,2,25,71.410,-71.960,177.004,-141.245,04,15119729.509
3024,3,25,50.064,-72.654,177.600,-140.730,04,15119729.513
3024,4,25,98.279,-72.125,175.924,-140.630,04,15119729.519
3025,1,5,691.804,-54.079,115.273,-209.897,01,60083368.846
3025,2,4,25.894,-64.949,100.981,-211.447,05,60083368.906
3025,3,4,18.469,-68.624,99.917,-212.498,05,60083368.919
3025,4,4,9.157,-85.716,96.674,-230.814,25,60083369.004
3025,5,4,46.799,-86.273,95.839,-232.553,25,60083369.010
3025,6,4,8.773,-74.396,63.776,-241.944,21,60083369.128
3025,7,6,62.902,-58.070,40.220,-261.842,22,60083369.245
3025,8,6,136.201,-58.663,39.139,-259.634,22,60083369.253
3026,1,33,701.517,-120.865,-148.060,-144.632,01,98447703.476
3026,2,33,50.542,-114.182,-134.252,-159.228,00,98447703.546
3026,3,35,80.378,-72.512,-138.918,-194.379,11,98447703.732
3026,4,35,167.563,-72.547,-138.670,-194.468,11,98447703.733
3027,1,31,723.402,-248.894,-22.681,-156.531,43,35009432.638
3028,1,22,139.065,15.538,159.292,-206.369,25,11056989.296
3028,2,22,653.762,14.551,160.868,-208.592,25,11056989.306
3028,3,22,17.048,41.897,159.564,-170.273,01,11056989.504
3028,4,22,14.293,42.176,158.337,-173.412,01,11056989.515
3028,5,22,0.829,40.945,158.342,-172.284,01,11056989.520
3028,6,22,58.095,40.630,158.284,-172.170,01,11056989.522
3029,1,10,167.170,35.920,-94.283,-264.961,32,101456194.877
3029,2,10,168.265,42.790,-102.710,-275.789,42,101456194.928
3029,3,10,202.086,47.172,-105.643,-277.057,42,101456194.946
3029,4,14,462.478,104.887,-95.260,-271.712,45,101456195.143
3030,1,12,692.502,35.821,-66.098,-289.725,42,85807206.333
3030,2,12,146.950,35.285,-75.928,-285.833,42,85807206.369
3030,3,12,62.459,28.722,-68.363,-286.576,42,85807206.402
3030,4,12,98.088,29.830,-75.206,-291.520,42,85807206.431
3031,1,34,223.699,-96.110,-133.140,-231.783,35,19974987.144
3032,1,39,633.211,113.400,-175.823,-141.787,12,30256427.465
3033,1,38,728.293,-34.422,-175.492,-232.503,42,27069294.364
3033,2,38,70.430,-31.693,-174.982,-231.935,42,27069294.373
3033,3,38,201.277,-30.585,-166.421,-219.475,32,27069294.424
3034,1,2,692.590,106.110,56.425,-232.097,25,28204244.368
3034,2,2,0.996,98.008,61.192,-233.129,10,28204244.400
3034,3,2,132.195,82.339,74.423,-235.547,20,28204244.468
3034,4,2,174.219,84.673,74.532,-238.640,20,28204244.481
3035,1,14,558.333,84.510,-64.561,-239.191,20,50481483.203
3035,2,14,441.667,86.133,-60.843,-241.390,20,50481483.218
3036,1,16,404.050,190.659,9.212,-231.862,42,25627616.519
3036,2,16,74.235,189.539,5.419,-246.340,53,25627616.569
3037,1,14,689.005,103.416,-49.789,-224.086,11,37215821.852
3037,2,12,48.332,68.951,-51.806,-236.986,10,37215821.975
3037,3,12,7.430,45.167,-42.976,-228.587,01,37215822.064
3037,4,14,7.133,80.431,-44.239,-220.147,00,37215822.300
3037,5,14,15.320,92.578,-51.575,-226.523,10,37215822.351
3037,6,14,100.515,94.883,-51.308,-224.975,10,37215822.361
3038,1,18,212.496,83.240,186.133,-211.748,41,116294891.201
3039,1,13,622.631,128.387,-8.689,-220.394,14,32282654.513
3039,2,13,146.339,125.162,-4.195,-223.797,14,32282654.535
3039,3,13,231.030,123.279,-2.957,-221.605,14,32282654.545
3040,1,21,369.472,-7.079,201.024,-163.972,21,10992765.804
3040,2,21,137.327,-6.156,214.688,-162.533,21,10992765.850
3040,3,21,100.157,-3.779,217.666,-163.832,21,10992765.863
3040,4,21,109.290,18.464,241.403,-149.462,33,10992765.982
3041,1,41,748.782,140.969,-129.845,-227.995,41,112278396.445
3041,2,14,34.090,77.616,-113.364,-230.906,24,112278396.669
3041,3,14,194.517,77.597,-113.054,-230.695,24,112278396.670
3042,1,44,248.137,170.562,-44.011,-185.617,10,54169762.425
3042,2,42,253.444,211.900,-32.252,-202.023,41,54169762.578
3042,3,42,307.183,212.074,-32.280,-202.379,41,54169762.579
3042,4,42,69.734,204.504,-34.517,-200.247,31,54169762.607
3042,5,42,121.504,207.453,-32.456,-197.185,31,54169762.622
3043,1,18,720.154,67.557,191.315,-179.249,22,185245353.603
3043,2,18,110.621,51.939,194.289,-179.396,22,185245353.672
3043,3,18,75.291,51.816,193.993,-179.139,22,185245353.673
3044,1,27,250.071,-214.253,88.826,-182.931,40,147043679.790
3044,2,27,77.905,-220.239,101.322,-192.256,55,147043679.846
3044,3,27,139.165,-220.252,101.333,-192.263,55,147043679.846
3044,4,27,179.544,-220.266,101.336,-192.263,55,147043679.846
3044,5,27,185.564,-236.320,82.921,-174.207,42,147043679.948
3044,6,27,167.751,-233.283,81.758,-175.432,42,147043679.959
3045,1,3,200.046,12.706,81.429,-299.853,52,104926540.594
3046,1,27,85.282,-192.196,51.335,-143.637,01,79043741.335
3047,1,21,648.581,35.302,196.736,-126.315,04,6792405.345
3047,2,21,351.419,30.144,198.827,-126.091,03,6792405.364
3048,1,9,492.971,-33.046,-74.407,-247.132,21,155066385.168
